0,-3.8305829780126
3.33333333333333e-09,-3.2207895296262
6.66666666666667e-09,-11.057997171577
1e-08,9.17937312274928
1.33333333333333e-08,21.9112746869539
1.66666666666667e-08,20.6951619669691
2e-08,-5.90358399520573
2.33333333333333e-08,-22.5434059329752
2.66666666666667e-08,-44.2596856652553
3e-08,-15.2439107198695
3.33333333333333e-08,36.0701444352065
3.66666666666667e-08,66.3332416165593
4e-08,12.9916118601826
4.33333333333333e-08,-3.83793731214023
4.66666666666667e-08,10.6666784483841
5e-08,-8.2058623700181
5.33333333333333e-08,-87.70136491113
5.66666666666667e-08,-152.314402666463
6e-08,-63.5774893863413
6.33333333333333e-08,213.444204300506
6.66666666666667e-08,374.90262478795
7e-08,182.607824485055
7.33333333333333e-08,-267.85686547608
7.66666666666667e-08,-554.867456066591
8e-08,-331.810339053175
8.33333333333333e-08,206.319212870931
8.66666666666667e-08,514.344661498627
9e-08,329.581354811742
9.33333333333333e-08,5.07886143364248
9.66666666666667e-08,-47.6427709840229
1e-07,37.29573057862
1.03333333333333e-07,-286.462017555202
1.06666666666667e-07,-918.254063943849
1.1e-07,-922.979896721642
1.13333333333333e-07,430.660822441757
1.16666666666667e-07,2205.44420917679
1.2e-07,2339.79756103291
1.23333333333333e-07,-186.466115479657
1.26666666666667e-07,-3440.83276688464
1.3e-07,-4010.88205142549
1.33333333333333e-07,-580.614404891281
1.36666666666667e-07,4080.2483503382
1.4e-07,5434.35825457304
1.43333333333333e-07,1776.68347677428
1.46666666666667e-07,-3726.28180278201
1.5e-07,-6026.86638899511
1.53333333333333e-07,-3093.08021152651
1.56666666666667e-07,2260.8589967288
1.6e-07,5394.2849495523
1.63333333333333e-07,4075.95320034672
1.66666666666667e-07,-5.20614830086049
1.7e-07,-3493.45680579489
1.73333333333333e-07,-4306.76773687618
1.76666666666667e-07,-2446.75279333228
1.8e-07,770.647868955142
1.83333333333333e-07,3568.91316846845
1.86666666666667e-07,4348.2456708447
1.9e-07,2186.323601557
1.93333333333333e-07,-1981.7659840939
1.96666666666667e-07,-5194.38205631205
2e-07,-4600.47911358818
2.03333333333333e-07,-114.051407471823
2.06666666666667e-07,4794.39322980658
2.1e-07,5965.39592023936
2.13333333333333e-07,2234.64101583087
2.16666666666667e-07,-3329.54435586849
2.2e-07,-6121.99747921388
2.23333333333333e-07,-3962.18429153259
2.26666666666667e-07,1255.58868121596
2.3e-07,5283.1818677833
2.33333333333333e-07,4999.5775089873
2.36666666666667e-07,841.374893301983
2.4e-07,-3799.35782233844
2.43333333333333e-07,-5254.35957649234
2.46666666666667e-07,-2506.39056346889
2.5e-07,2101.97007615093
2.53333333333333e-07,4765.41241659801
2.56666666666667e-07,3407.33385638789
2.6e-07,-575.390091014661
2.63333333333333e-07,-3686.1527968713
2.66666666666667e-07,-3455.06352303174
2.7e-07,-513.997999054824
2.73333333333333e-07,2266.11238838801
2.76666666666667e-07,2707.21252668584
2.8e-07,1077.17505219163
2.83333333333333e-07,-737.666616382734
2.86666666666667e-07,-1429.00919477823
2.9e-07,-1114.45323189511
2.93333333333333e-07,-602.757065713544
2.96666666666667e-07,10.9544240827493
3e-07,853.208910482252
3.03333333333333e-07,1551.91768398177
3.06666666666667e-07,1163.66865185893
3.1e-07,-489.286358947115
3.13333333333333e-07,-2156.66451685147
3.16666666666667e-07,-1898.24577319606
3.2e-07,442.040356630243
3.23333333333333e-07,2573.52911852194
3.26666666666667e-07,2048.54707698951
3.3e-07,-910.526679676048
3.33333333333333e-07,-3138.49637262339
3.36666666666667e-07,-1834.25181367191
3.4e-07,2002.20956747536
3.43333333333333e-07,4106.87139550536
3.46666666666667e-07,1579.97512032735
3.5e-07,-3490.98880069321
3.53333333333333e-07,-5553.86515942844
3.56666666666667e-07,-1581.17741699328
3.6e-07,5010.94557404207
3.63333333333333e-07,7232.47330339241
3.66666666666667e-07,1972.52174785182
3.7e-07,-6092.29718188412
3.73333333333333e-07,-8700.28649137272
3.76666666666667e-07,-2675.08054518794
3.8e-07,6398.35055109659
3.83333333333333e-07,9483.93575280027
3.86666666666667e-07,3404.3684842029
3.9e-07,-5923.90136646725
3.93333333333333e-07,-9330.64774903273
3.96666666666667e-07,-3803.07723094285
4e-07,4872.93950664194
4.03333333333333e-07,8318.44698202666
4.06666666666667e-07,3764.1552826009
4.1e-07,-3719.04210541264
4.13333333333333e-07,-6841.5545569269
4.16666666666667e-07,-3285.43001431251
4.2e-07,2820.84927606026
4.23333333333333e-07,5500.75798206309
4.26666666666667e-07,2698.40469345236
4.3e-07,-2442.74276859779
4.33333333333333e-07,-4826.36445691869
4.36666666666667e-07,-2317.2583824604
4.4e-07,2535.42636653932
4.43333333333333e-07,5025.61815242035
4.46666666666667e-07,2518.58296561881
4.5e-07,-2889.85590749519
4.53333333333333e-07,-5938.72615381891
4.56666666666667e-07,-3317.16143269792
4.6e-07,3058.27904160557
4.63333333333333e-07,7145.83546407638
4.66666666666667e-07,4523.62922144647
4.7e-07,-2815.46882967481
4.73333333333333e-07,-7977.70497948766
4.76666666666667e-07,-5711.05722312575
4.8e-07,2032.54012598524
4.83333333333333e-07,7938.2537534567
4.86666666666667e-07,6427.99647524721
4.9e-07,-874.113346700126
4.93333333333333e-07,-6906.74921469544
4.96666666666667e-07,-6339.66857604674
5e-07,-425.353521148022
5.03333333333333e-07,5062.74942349781
5.06666666666667e-07,5565.89466363742
5.1e-07,1571.65742425971
5.13333333333333e-07,-2953.25444449177
5.16666666666667e-07,-4470.79177729198
5.2e-07,-2461.63598770761
5.23333333333333e-07,1094.91585725292
5.26666666666667e-07,3542.79891467523
5.3e-07,3220.24351169553
5.33333333333333e-07,293.730976493881
5.36666666666667e-07,-3134.69481205552
5.4e-07,-4100.31273605709
5.43333333333333e-07,-1186.49858465898
5.46666666666667e-07,3401.10753081439
5.5e-07,5188.24402735379
5.53333333333333e-07,1797.16316632904
5.56666666666667e-07,-4032.58657446862
5.6e-07,-6457.10327928914
5.63333333333333e-07,-2365.02749764864
5.66666666666667e-07,4673.64323797692
5.7e-07,7596.89770784879
5.73333333333333e-07,2959.04569414035
5.76666666666667e-07,-5064.87302230665
5.8e-07,-8463.20061691426
5.83333333333333e-07,-3490.79332115403
5.86666666666667e-07,5120.54419317151
5.9e-07,8870.54028186584
5.93333333333333e-07,3946.75803058321
5.96666666666667e-07,-4874.45874834695
6e-07,-8986.87553631545
6.03333333333333e-07,-4341.01061421509
6.06666666666667e-07,4549.90537079147
6.1e-07,9003.93049588548
6.13333333333333e-07,4714.79243476778
6.16666666666667e-07,-4136.69145603203
6.2e-07,-9035.88664745376
6.23333333333333e-07,-5293.81864662727
6.26666666666667e-07,3552.01518435039
6.3e-07,9101.6410883845
6.33333333333333e-07,6092.29596638498
6.36666666666667e-07,-2675.04109474729
6.4e-07,-9053.5832810368
6.43333333333333e-07,-7064.24206328254
6.46666666666667e-07,1479.07211096663
6.5e-07,8726.64693197194
6.53333333333333e-07,8046.01835147771
6.56666666666667e-07,65.3428759377068
6.6e-07,-8019.10000590244
6.63333333333333e-07,-8944.25088155967
